,Company,Specific Bean Origin,Review Date,Cocoa Percent,Company Location,Rating,Bean Type,Broad Bean Origin,price(100g)
1318,Pralus,Papouasie,2008,75.0,France,60.0,Trinitario,Papua New Guinea,112500.0
1319,Pralus,"Sambirano Valley, Le 100%",2008,100.0,France,60.0,Criollo,Madagascar,150000.0
1320,Pralus,Dominican Republic-Organic,2008,75.0,France,40.0,Blend,Dominican Republic,75000.0
1321,Pralus,"Monte Alegre, Diego Badero",2008,75.0,France,70.0,Blend,Brazil,131250.0
1322,Pralus,Claudio Corallo w/ nibs,2007,75.0,France,80.0,Forastero,Sao Tome,150000.0
1323,Pralus,"Monte Alegre (Itacare), Brazil",2006,75.0,France,60.0,Forastero,Brazil,112500.0
1324,Pralus,Tanzania,2006,75.0,France,70.0,Criollo,Tanzania,131250.0
1325,Pralus,Sao Tome & Principe,2006,75.0,France,70.0,Forastero,Sao Tome & Principe,131250.0
1326,Pralus,Trinidad,2006,75.0,France,70.0,Trinitario,Trinidad,131250.0
1327,Pralus,"Madagascar, Nosy Be Isle.",2006,75.0,France,75.0,Criollo,Madagascar,140625.0
1328,Pralus,"Java, Indonesie",2006,75.0,France,70.0,Criollo,Indonesia,131250.0
1329,Pralus,"Barlovento, Venezuela",2006,75.0,France,70.0,Trinitario,Venezuela,131250.0
1330,Pralus,Jamaique,2006,75.0,France,80.0,Trinitario,Jamaica,150000.0
1331,Pralus,Equateur,2006,75.0,France,60.0,Trinitario,Ecuador,112500.0
1332,Pralus,Vanuatu,2006,75.0,France,60.0,Trinitario,Vanuatu,112500.0
1333,Pralus,Ghana,2006,75.0,France,65.0,Forastero,Ghana,121875.0
1334,Pralus,Colombie,2006,75.0,France,70.0,Trinitario,Colombia,131250.0
1335,Pralus,Fortissima,2006,80.0,France,80.0,"Criollo, Trinitario",Ecuador,160000.0
1336,Pralus,Cuba,2006,75.0,France,60.0,Trinitario,Cuba,112500.0
1337,Pralus,"Caracas, Venezuela and Ghana",2006,75.0,France,60.0,"Trinitario, Forastero","Venezuela, Ghana",112500.0
1338,Pralus,"Djakarta, Java and Ghana",2006,75.0,France,70.0,"Criollo, Forastero","Indonesia, Ghana",131250.0
1339,Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",2016,77.0,U.K.,70.0,Blend,Ecuador,134750.0
1340,Pump Street Bakery,"Crayfish Bay Estate, 2014",2015,70.0,U.K.,70.0,Trinitario,Grenada,122500.0
1341,Pump Street Bakery,"Akesson's, batch 4411",2015,74.0,U.K.,70.0,Criollo,Madagascar,129500.0
1342,Pump Street Bakery,Honduras,2015,80.0,U.K.,55.0,Blend,Honduras,110000.0
1343,Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",2014,75.0,U.K.,55.0,Trinitario,Venezuela,103125.0
1344,Pump Street Bakery,Guantupi River,2014,75.0,U.K.,60.0,Forastero (Nacional),Ecuador,112500.0
1345,Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",2014,72.0,U.K.,65.0,Trinitario,Madagascar,117000.0
1346,Pump Street Bakery,Guantupi River,2014,85.0,U.K.,55.0,Forastero (Nacional),Ecuador,116875.0
1347,Pura Delizia,Venezuela,2012,73.0,Italy,55.0,Blend,Venezuela,100375.0
1348,Q Chocolate,Brazil,2013,75.0,Brazil,65.0,Blend,Brazil,121875.0
1349,Q Chocolate,Brazil,2013,85.0,Brazil,70.0,Blend,Brazil,148750.0
1350,Q Chocolate,Brazil,2013,55.0,Brazil,55.0,Blend,Brazil,75625.0
1351,Q Chocolate,Brazil,2013,80.0,Brazil,65.0,Blend,Brazil,130000.0
1352,Q Chocolate,Brazil,2012,60.0,Brazil,60.0,Blend,Brazil,90000.0
1353,Q Chocolate,Brazil,2012,65.0,Brazil,65.0,Blend,Brazil,105625.0
1354,Quetzalli (Wolter),"Mexico, Lot 28022016",2016,70.0,Mexico,55.0,Criollo,Mexico,96250.0
1355,Quetzalli (Wolter),"Uranga, Lot 22032016",2016,74.0,Mexico,60.0,Trinitario,Mexico,111000.0
1356,Raaka,Amazon Basin Blend,2016,70.0,U.S.A.,60.0,Blend,"Peru(SMartin,Pangoa,nacional)",105000.0
1357,Raaka,Virunga,2015,75.0,U.S.A.,55.0,Forastero,Congo,103125.0
1358,Raaka,Madagascar,2012,75.0,U.S.A.,65.0,Trinitario,Madagascar,121875.0
1359,Raaka,La Red,2011,85.0,U.S.A.,70.0,Blend,Dominican Republic,148750.0
1360,Rain Republic,Suchitepequez E.,2010,70.0,Guatemala,55.0,Blend,Guatemala,96250.0
1361,Rancho San Jacinto,Ecuador,2010,75.0,Eucador,60.0,"Forastero(Arriba, CCN)",Ecuador,112500.0
1362,Ranger,"San Martin, Batch 2",2015,70.0,U.S.A.,50.0,Blend,Peru,87500.0
1363,Ranger,"Chulucanas, Batch 1",2015,80.0,U.S.A.,65.0,Blend,Peru,130000.0
1364,Ranger,"Tumbes, Batch 2",2015,73.0,U.S.A.,70.0,Criollo,Peru,127750.0
1365,Raoul Boulanger,Piura,2016,75.0,France,65.0,Criollo,Peru,121875.0
1366,Raw Cocoa,Raw,2012,70.0,Poland,50.0,Criollo,Other,87500.0
1367,Republica del Cacao (aka Confecta),Esmeraldas,2010,75.0,Ecuador,65.0,Blend,Ecuador,121875.0
1368,Republica del Cacao (aka Confecta),"Los Rios, Vinces",2009,75.0,Ecuador,50.0,Forastero (Arriba),Ecuador,93750.0
1369,Republica del Cacao (aka Confecta),Manabi,2007,75.0,Ecuador,60.0,Forastero (Arriba),Ecuador,112500.0
1370,Republica del Cacao (aka Confecta),El Oro,2007,67.0,Ecuador,70.0,Forastero (Arriba),Ecuador,117250.0
1371,Republica del Cacao (aka Confecta),Los Rios,2007,75.0,Ecuador,75.0,Forastero (Arriba),Ecuador,140625.0
1372,Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",2016,75.0,U.S.A.,75.0,Blend,Ecuador,140625.0
1373,Ritual,"Camino Verde P., Balao, Guayas, 2014",2015,85.0,U.S.A.,70.0,Blend,Ecuador,148750.0
1374,Ritual,"Mid Mountain, 2014",2015,70.0,U.S.A.,70.0,Blend,Other,122500.0
1375,Ritual,"Toledo District, Maya",2013,75.0,U.S.A.,75.0,Trinitario,Belize,140625.0
1376,Ritual,"Maranon, Cajamarca",2013,75.0,U.S.A.,60.0,Forastero (Nacional),Peru,112500.0
1377,Ritual,Sambirano,2012,75.0,U.S.A.,80.0,Trinitario,Madagascar,150000.0
1378,Ritual,"Camino Verde P., 2012, Balao, Guayas",2012,75.0,U.S.A.,65.0,Nacional (Arriba),Ecuador,121875.0
1379,Ritual,Gran Couva,2012,75.0,U.S.A.,70.0,Trinitario,Trinidad,131250.0
1380,Ritual,Costa Rica,2011,75.0,U.S.A.,70.0,Blend,Costa Rica,131250.0
1381,Roasting Masters,"La Dorado, light roast",2016,70.0,South Korea,65.0,Blend,Costa Rica,113750.0
1382,Roasting Masters,"Tapanti, light roast",2016,70.0,South Korea,65.0,Blend,Costa Rica,113750.0
1383,Roasting Masters,Maleku,2016,70.0,South Korea,65.0,Blend,Costa Rica,113750.0
1384,Robert (aka Chocolaterie Robert),Madagascar,2013,75.0,Madagascar,65.0,Trinitario,Madagascar,121875.0
1385,Robert (aka Chocolaterie Robert),Madagascar w/ nibs,2013,68.0,Madagascar,65.0,Trinitario,Madagascar,110500.0
1386,Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",2012,66.0,U.K.,70.0,Trinitario,Grenada,115500.0
1387,Rogue,"La Masica, Batch 1, FHIA Research Center",2016,75.0,U.S.A.,75.0,Blend,Honduras,140625.0
1388,Rogue,"Caranero, Choc. Garage Exclusive",2015,70.0,U.S.A.,75.0,Blend,Venezuela,131250.0
1389,Rogue,"Tranquilidad, Batch 1",2015,75.0,U.S.A.,65.0,Blend,Bolivia,121875.0
1390,Rogue,Porcelana,2014,80.0,U.S.A.,75.0,Criollo,Venezuela,150000.0
1391,Rogue,"Akessons Estate, Sambirano, 2013",2013,70.0,U.S.A.,70.0,Trinitario,Madagascar,122500.0
1392,Rogue,"Hispaniola, 2013",2013,70.0,U.S.A.,70.0,Blend,Dominican Republic,122500.0
1393,Rogue,"Silvestre, Batch 7, 2013",2013,75.0,U.S.A.,80.0,Blend,Bolivia,150000.0
1394,Rogue,"Bachelor's Hall E., St. Thomas Parish",2013,75.0,U.S.A.,75.0,Trinitario,Jamaica,140625.0
1395,Rogue,"Camino Verde P., Balao, Guayas",2012,75.0,U.S.A.,75.0,Nacional (Arriba),Ecuador,140625.0
1396,Rogue,"Silvestre, Batch 1, 2011",2011,75.0,U.S.A.,60.0,Criollo,Bolivia,112500.0
1397,Rogue,Piura,2010,75.0,U.S.A.,75.0,Blend,Peru,140625.0
1398,Rogue,Rio Caribe,2009,70.0,U.S.A.,70.0,Trinitario,Venezuela,122500.0
1399,Rogue,"Hispaniola, 2008",2008,70.0,U.S.A.,55.0,Blend,Dominican Republic,96250.0
1400,Rogue,Jamaica,2008,70.0,U.S.A.,55.0,Trinitario,Jamaica,96250.0
1401,Rogue,"Sambirano, 2008",2008,70.0,U.S.A.,55.0,Trinitario,Madagascar,96250.0
1402,Rogue,Trinidad,2008,70.0,U.S.A.,60.0,Trinitario,Trinidad,105000.0
1403,Rozsavolgyi,Sur del Lago,2012,84.0,Hungary,50.0,Blend,Venezuela,105000.0
1404,Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",2012,76.0,Hungary,45.0,Trinitario,Venezuela,85500.0
1405,Rozsavolgyi,"Sambirano, Akesson Estate",2012,72.0,Hungary,50.0,Trinitario,Madagascar,90000.0
1406,Rozsavolgyi,Carenero Superior,2011,73.0,Hungary,70.0,Criollo,Venezuela,127750.0
1407,Rozsavolgyi,Porcelana,2011,71.0,Hungary,50.0,Blend,Venezuela,88750.0
1408,Rozsavolgyi,"Aragua, Trincheras",2011,70.0,Hungary,70.0,Blend,Venezuela,122500.0
1409,Rozsavolgyi,Principe,2011,77.0,Hungary,55.0,Forastero,Principe,105875.0
1410,S.A.I.D.,Malgascio,2010,64.0,Italy,70.0,Trinitario,Madagascar,112000.0
1411,S.A.I.D.,100 percent,2010,100.0,Italy,30.0,Blend,Other,75000.0
1412,S.A.I.D.,Samana,2010,70.0,Italy,60.0,Blend,Dominican Republic,105000.0
1413,S.A.I.D.,Arawak,2010,72.0,Italy,70.0,Blend,Carribean,126000.0
1414,S.A.I.D.,Latino,2010,72.0,Italy,70.0,Blend,Other,126000.0
1415,Sacred,Midnight,2012,83.0,U.S.A.,55.0,Blend,Central and S. America,114125.0
1416,Sacred,Twilight,2012,69.0,U.S.A.,65.0,Blend,Central and S. America,112125.0
1417,Salgado,Bahia Superior,2008,70.0,Argentina,70.0,Forastero,Brazil,122500.0
1418,Salgado,Esmeraldas,2008,70.0,Argentina,70.0,Forastero (Nacional),Ecuador,122500.0
1419,Salgado,Carenero Superior,2008,70.0,Argentina,70.0,Trinitario,Venezuela,122500.0
1420,Salgado,Rio Arriba,2008,70.0,Argentina,70.0,Forastero (Arriba) ASSS,Ecuador,122500.0
1421,Santander (Compania Nacional),Colombian 2008,2009,75.0,Colombia,55.0,Forastero (Nacional),Colombia,103125.0
1422,Santander (Compania Nacional),Colombian w/ nibs,2009,70.0,Colombia,60.0,Forastero (Nacional),Colombia,105000.0
1423,Santander (Compania Nacional),Colombian Semi Dark,2006,53.0,Colombia,40.0,Forastero (Nacional),Colombia,53000.0
1424,Santander (Compania Nacional),Colombian,2006,65.0,Colombia,60.0,Forastero (Nacional),Colombia,97500.0
1425,Santander (Compania Nacional),Colombian Dark,2006,70.0,Colombia,80.0,Forastero (Nacional),Colombia,140000.0
1426,Santome,Sao Tome,2011,70.0,France,55.0,Forastero,Sao Tome,96250.0
1427,Scharffen Berger,San Juan de Cheni,2012,78.0,U.S.A.,80.0,Blend,Peru,156000.0
1428,Scharffen Berger,Markham Valley,2011,68.0,U.S.A.,75.0,Blend,Papua New Guinea,127500.0
1429,Scharffen Berger,Camahogne,2010,68.0,U.S.A.,70.0,Trinitario,Grenada,119000.0
1430,Scharffen Berger,Amina,2010,65.0,U.S.A.,75.0,"Trinitario, Criollo",Madagascar,121875.0
1431,Scharffen Berger,Tome Acu,2009,68.0,U.S.A.,75.0,Blend,Brazil,127500.0
1432,Scharffen Berger,Asante,2009,65.0,U.S.A.,80.0,Forastero,Ghana,130000.0
1433,Scharffen Berger,Ben Tre,2009,72.0,U.S.A.,75.0,Trinitario,Vietnam,135000.0
1434,Scharffen Berger,Finisterra,2008,72.0,U.S.A.,60.0,Blend,"Ven., Trinidad, Mad.",108000.0
1435,Scharffen Berger,Las Islas,2007,72.0,U.S.A.,60.0,Blend,Carribean(DR/Jam/Tri),108000.0
1436,Scharffen Berger,Nibby,2007,62.0,U.S.A.,60.0,Blend,Other,93000.0
1437,Scharffen Berger,Cuyagua,2007,75.0,U.S.A.,75.0,Blend,Venezuela,140625.0
1438,Scharffen Berger,Antilles (Trin/Gren/DR/Ven),2007,75.0,U.S.A.,60.0,Blend,Carribean,112500.0
1439,Scharffen Berger,Extra Dark,2006,82.0,U.S.A.,40.0,Blend,Other,82000.0
1440,Scharffen Berger,Bittersweet,2006,70.0,U.S.A.,70.0,Blend,Other,122500.0
1441,Scharffen Berger,Kumasi Sambirano,2006,68.0,U.S.A.,40.0,Blend,Ghana & Madagascar,68000.0
1442,Scharffen Berger,Jamaica a l'ancienne,2006,70.0,U.S.A.,40.0,Trinitario,Jamaica,70000.0
1443,Scharffen Berger,Semisweet,2006,62.0,U.S.A.,60.0,Blend,Other,93000.0
1444,Seaforth,Dominican Republic,2015,70.0,U.K.,55.0,Blend,Domincan Republic,96250.0
1445,Seaforth,Grenada,2015,70.0,U.K.,55.0,Blend,Grenada,96250.0
1446,Shark Mountain,Jamaica,2015,72.0,U.S.A.,65.0,Trinitario,Jamaica,117000.0
1447,Shark Mountain,Papua New Guinea,2015,73.0,U.S.A.,70.0,Forastero,Papua New Guinea,127750.0
1448,Shark Mountain,Cuyagua,2015,77.0,U.S.A.,55.0,Criollo,Venezuela,105875.0
1449,Shark Mountain,ROIG,2015,74.0,U.S.A.,70.0,"Criollo, Trinitario",Dominican Republic,129500.0
1450,Shark Mountain,Ecuador,2014,75.0,U.S.A.,60.0,Trinitario,Ecuador,112500.0
1451,Shark Mountain,"Belize, 2013",2014,72.0,U.S.A.,65.0,"Criollo, Trinitario",Belize,117000.0
1452,Shark's,Hilo,2011,73.0,U.S.A.,40.0,Blend,Hawaii,73000.0
1453,Shark's,"Hilo, w/ added cocoa butter",2011,73.0,U.S.A.,50.0,Blend,Hawaii,91250.0
1454,Shattel,Tingo Maria,2016,70.0,Peru,65.0,Blend,Peru,113750.0
1455,Shattell,Porcelana,2011,75.0,Peru,70.0,Criollo,Peru,131250.0
1456,Sibu,Oro,2015,82.0,Costa Rica,65.0,Blend,Costa Rica,133250.0
1457,Sibu,Oscuro,2015,70.0,Costa Rica,70.0,Blend,Costa Rica,122500.0
1458,Sibu Sura,Peru,2012,70.0,U.S.A.,50.0,Blend,Peru,87500.0
1459,Silvio Bessone,Maya Belize,2011,67.0,Italy,60.0,Criollo,Belize,100500.0
1460,Silvio Bessone,"Trintade, Sao Tome",2011,65.0,Italy,65.0,Forastero,Sao Tome,105625.0
1461,Silvio Bessone,"Bahia, Scavina",2011,60.0,Italy,65.0,Trinitario,Brazil,97500.0
1462,Silvio Bessone,"Porcelana, Colombia, Amazonas",2011,68.0,Italy,60.0,"Criollo, Trinitario",Colombia,102000.0
1463,Sirene,Wild Bolivia,2016,73.0,Canada,70.0,Blend,Bolivia,127750.0
1464,Sirene,Kokoa Kamili Coop,2016,73.0,Canada,70.0,Blend,Tanzania,127750.0
1465,Sirene,"Esmeraldas, Salazar Farm",2016,73.0,Canada,75.0,Blend,Ecuador,136875.0
1466,Sirene,"Somia Plantation, 2012",2015,100.0,Canada,60.0,Trinitario,Madagascar,150000.0
1467,Sirene,"Camino Verde P., Balao, Guayas, 2012",2015,100.0,Canada,60.0,Blend,Ecuador,150000.0
1468,Sirene,Lachua w/ cane sugar,2015,73.0,Canada,60.0,Blend,Guatemala,109500.0
1469,Sirene,"Lachua w/ maple sugar, batch 5",2015,73.0,Canada,65.0,Blend,Guatemala,118625.0
1470,Sirene,Pisa,2015,73.0,Canada,65.0,Blend,Haiti,118625.0
1471,Sirene,"Somia Plantation, 2012",2014,67.0,Canada,75.0,Trinitario,Madagascar,125625.0
1472,Sirene,"Somia Plantation, 2012",2014,73.0,Canada,75.0,Trinitario,Madagascar,136875.0
1473,Sirene,"Camino Verde P., Balao, Guayas",2014,73.0,Canada,75.0,Blend,Ecuador,136875.0
1474,Sjolinds,Ghana,2015,70.0,U.S.A.,55.0,Forastero,Ghana,96250.0
1475,Sjolinds,Nicaragua,2015,72.0,U.S.A.,60.0,Blend,Nicaragua,108000.0
1476,"Smooth Chocolator, The","Oko Caribe, DOR005",2017,70.0,Australia,70.0,Blend,Dominican Republic,122500.0
1477,"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",2016,70.0,Australia,75.0,Criollo,Venezuela,131250.0
1478,"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",2016,70.0,Australia,80.0,Criollo,Ecuador,140000.0
1479,"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",2016,70.0,Australia,75.0,Blend,Belize,131250.0
1480,"Smooth Chocolator, The",Tien Giang,2016,70.0,Australia,60.0,Trinitario,Vietnam,105000.0
1481,"Smooth Chocolator, The",Australia,2016,67.0,Australia,75.0,Blend,Australia,125625.0
1482,"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",2016,70.0,Australia,65.0,Blend,Guatemala,113750.0
1483,"Smooth Chocolator, The",Akesson's Estate,2015,65.0,Australia,65.0,Trinitario,Madagascar,105625.0
1484,"Smooth Chocolator, The",Akesson's Estate,2015,70.0,Australia,70.0,Trinitario,Madagascar,122500.0
1485,"Smooth Chocolator, The",Kokoa Kamili,2015,67.0,Australia,75.0,Blend,Tanzania,125625.0
1486,"Smooth Chocolator, The",San Juan Estate,2015,70.0,Australia,75.0,Trinitario,Trinidad,131250.0
1487,"Smooth Chocolator, The",Camino Verde,2015,72.0,Australia,80.0,Blend,Ecuador,144000.0
1488,"Smooth Chocolator, The",Bolivia,2015,72.0,Australia,55.0,Blend,Bolivia,99000.0
1489,"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",2015,65.0,Australia,70.0,Blend,Papua New Guinea,113750.0
1490,"Smooth Chocolator, The","Maranon, batch 2",2015,67.0,Australia,60.0,Forastero (Nacional),Peru,100500.0
1491,"Smooth Chocolator, The","Chuao, batch 3",2015,70.0,Australia,75.0,Trinitario,Venezuela,131250.0
1492,Snake & Butterfly,Ghana,2011,67.0,U.S.A.,30.0,Forastero,Ghana,50250.0
1493,Snake & Butterfly,Madagascar,2010,68.0,U.S.A.,60.0,Trinitario,Madagascar,102000.0
1494,Snake & Butterfly,Ecuador,2010,68.0,U.S.A.,65.0,Blend,Ecuador,110500.0
1495,Sol Cacao,"Ecuador, Batch 1",2016,70.0,U.S.A.,70.0,Blend,Ecuador,122500.0
1496,Sol Cacao,Madagascar,2015,72.0,U.S.A.,60.0,Trinitario,Madagascar,108000.0
1497,Solkiki,"Maranon, Fortunato No. 4",2016,68.0,U.K.,55.0,Forastero (Nacional),Peru,93500.0
1498,Solkiki,"Castillo, Hispaniola, unroasted",2016,85.0,U.K.,55.0,Blend,Domincan Republic,116875.0
1499,Solomons Gold,Solomon Island,2016,70.0,New Zealand,65.0,Blend,Solomon Islands,113750.0
1500,Solomons Gold,Solomon Island w/ nibs,2016,75.0,New Zealand,65.0,Blend,Solomon Islands,121875.0
1501,Solstice,Bundibugyo,2014,70.0,U.S.A.,60.0,"Forastero, Trinitario",Uganda,105000.0
1502,Solstice,Sambirano,2013,70.0,U.S.A.,60.0,Trinitario,Madagascar,105000.0
1503,Solstice,Amazonas,2013,70.0,U.S.A.,60.0,Blend,Venezuela,105000.0
1504,Solstice,Bolivia,2013,70.0,U.S.A.,65.0,Blend,Bolivia,113750.0
1505,Solstice,San Martin,2013,70.0,U.S.A.,65.0,Blend,Peru,113750.0
1506,Solstice,Wasatch,2013,70.0,U.S.A.,70.0,Blend,Other,122500.0
1507,Soma,"Oko Caribe, Duarte P., Collab w Chocosol",2016,62.0,Canada,70.0,Blend,Domincan Republic,108500.0
1508,Soma,"Sambirano Valley, Black Science, B-60307.0",2016,70.0,Canada,70.0,Trinitario,Madagascar,122500.0
1509,Soma,"Bahia Black, batch bra50722.1",2016,70.0,Canada,70.0,Forastero (Parazinho),Brazil,122500.0
1510,Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",2016,75.0,Canada,75.0,Blend,"Ven.,Ecu.,Peru,Nic.",140625.0
1511,Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",2016,70.0,Canada,75.0,Trinitario,Nicaragua,131250.0
1512,Soma,"Tien Giang, Black S., batch VIT60420.0",2016,70.0,Canada,80.0,Trinitario,Vietnam,140000.0
1513,Soma,"Camino Verde, Black S., batch cvu6030.0",2016,70.0,Canada,65.0,Blend,Ecuador,113750.0
1514,Soma,CSB Chama,2015,70.0,Canada,70.0,Criollo,Venezuela,122500.0
1515,Soma,Porcelana,2015,75.0,Canada,80.0,Blend,Venezuela,150000.0
1516,Soma,"La Tronca, Matagalpa",2014,70.0,Canada,70.0,Blend,Nicaragua,122500.0
1517,Soma,Maranon Canyon,2014,70.0,Canada,75.0,Forastero (Nacional),Peru,131250.0
1518,Soma,La Dalia,2014,70.0,Canada,65.0,Trinitario,Nicaragua,113750.0
1519,Soma,"Camino Verde P., Balao, Guayas",2014,80.0,Canada,70.0,Forastero (Nacional),Ecuador,140000.0
1520,Soma,"Espiritu Santo, 'Smoke Monster'",2014,70.0,Canada,75.0,Forastero (Amelonado),Vanuatu,131250.0
1521,Soma,Little Big Man,2014,70.0,Canada,65.0,Blend,Madagascar & Ecuador,113750.0
1522,Soma,"Rizek Cacao, Domin. Rep.",2013,77.0,Canada,75.0,Trinitario,Dominican Republic,144375.0
1523,Soma,Java,2013,70.0,Canada,65.0,Criollo,Indonesia,113750.0
1524,Soma,"Apurimac, El Quinacho Co-op",2013,70.0,Canada,55.0,Criollo,Peru,96250.0
1525,Soma,"Sangre Grande P., Trinidad",2013,70.0,Canada,75.0,Trinitario,Trinidad,131250.0
1526,Soma,Chef's Blend,2013,70.0,Canada,65.0,Blend,Other,113750.0
1527,Soma,Patanemo,2013,70.0,Canada,75.0,Criollo,Venezuela,131250.0
1528,Soma,Crazy 88,2013,88.0,Canada,80.0,Blend,"Guat., D.R., Peru, Mad., PNG",176000.0
1529,Soma,"Maracaibo, El Vigia",2013,70.0,Canada,80.0,Criollo,Venezuela,140000.0
1530,Soma,Equator,2013,67.0,Canada,80.0,Blend,"Peru, Dom. Rep",134000.0
1531,Soma,Orinoco,2013,70.0,Canada,65.0,Forastero,Venezuela,113750.0
1532,Soma,"Bachelor's Hall E., St. Thomas Parish",2013,70.0,Canada,80.0,Trinitario,Jamaica,140000.0
1533,Soma,Noula Coop,2012,70.0,Canada,65.0,Blend,Haiti,113750.0
1534,Soma,O'ahu,2012,70.0,Canada,75.0,Blend,Hawaii,131250.0
1535,Soma,"Dual Origins, Sambirano, Elvesia",2012,70.0,Canada,80.0,Blend,"Dom. Rep., Madagascar",140000.0
1536,Soma,"Dancing in Your Head, 5 bean blend",2012,70.0,Canada,80.0,Blend,"Gre., PNG, Haw., Haiti, Mad",140000.0
1537,Soma,Cahabon Region,2012,70.0,Canada,70.0,Trinitario,Guatemala,122500.0
1538,Soma,Carenero Superior,2012,70.0,Canada,75.0,Trinitario,Venezuela,131250.0
1539,Soma,Eastern Promises,2012,70.0,Canada,70.0,Blend,"Mad., Java, PNG",122500.0
1540,Soma,Papua New Guinea,2012,85.0,Canada,70.0,Trinitario,Papua New Guinea,148750.0
1541,Soma,"Grenada, Black Science",2011,70.0,Canada,55.0,Trinitario,Grenada,96250.0
1542,Soma,"Alto Beni, Wild Bolivian",2011,70.0,Canada,70.0,Nacional,Bolivia,122500.0
1543,Soma,Peruvian,2011,64.0,Canada,80.0,Blend,Peru,128000.0
1544,Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",2011,70.0,Canada,80.0,Blend,"Ven, Bolivia, D.R.",140000.0
1545,Soma,"Elvesia P., Black Science",2011,70.0,Canada,75.0,Forastero,Dominican Republic,131250.0
1546,Soma,Chuao,2011,70.0,Canada,70.0,Criollo,Venezuela,122500.0
1547,Soma,Black Science Blend 1,2010,70.0,Canada,75.0,"Trinitario, Nacional","DR, Ecuador, Peru",131250.0
1548,Soma,Hispaniola,2009,70.0,Canada,60.0,Forastero,Dominican Republic,105000.0
1549,Soma,Africa,2009,70.0,Canada,70.0,Forastero,Ghana,122500.0
1550,Soma,Conacado,2009,70.0,Canada,60.0,Trinitario,Dominican Republic,105000.0
1551,Soma,Papua New Guinea,2009,70.0,Canada,70.0,Trinitario,Papua New Guinea,122500.0
1552,Soma,Madagascar,2009,70.0,Canada,75.0,Criollo,Madagascar,131250.0
1553,Soma,Ocumare,2009,70.0,Canada,75.0,Criollo,Venezuela,131250.0
1554,Somerville,Nicaragua,2014,70.0,U.S.A.,65.0,Blend,Nicaragua,113750.0
1555,Somerville,"Hawaiian, Big Island",2014,70.0,U.S.A.,70.0,Blend,Hawaii,122500.0
1556,Soul,Dominican Republic,2017,70.0,Canada,65.0,Blend,Dominican Republic,113750.0
1557,Soul,Madagascar,2017,70.0,Canada,70.0,Blend,Madagascar,122500.0
1558,Soul,Venezuela,2017,75.0,Canada,70.0,Blend,Venezuela,131250.0
1559,Soul,Ecuador,2017,75.0,Canada,65.0,Blend,Ecuador,121875.0
1560,Soul,Papua New Guinea,2017,77.0,Canada,65.0,Blend,Papua New Guinea,125125.0
1561,Soul,Tanzania,2017,80.0,Canada,70.0,Blend,Tanzania,140000.0
1562,Spagnvola,AgroCriso Plantation,2012,70.0,U.S.A.,60.0,Blend,Dominican Republic,105000.0
1563,Spagnvola,AgroCriso Plantation,2012,80.0,U.S.A.,60.0,Blend,Dominican Republic,120000.0
1564,Spagnvola,AgroCriso Plantation,2012,75.0,U.S.A.,65.0,Blend,Dominican Republic,121875.0
1565,Spencer,Dominican Republic,2017,70.0,U.S.A.,75.0,Blend,Dominican Republic,131250.0
1566,Spencer,Ecuador,2017,70.0,U.S.A.,70.0,Blend,Ecuador,122500.0
1567,Spencer,Peru,2017,70.0,U.S.A.,55.0,Blend,Peru,96250.0
1568,Spencer,"Dominican Republic, lot D82R",2016,70.0,Australia,70.0,Blend,Domincan Republic,122500.0
1569,Spencer,"Ecuador, lot E432314L",2016,70.0,Australia,75.0,Blend,Ecuador,131250.0
1570,Spencer,"Madagascar, lot M0403R",2016,70.0,Australia,75.0,Blend,Madagascar,131250.0
1571,Spencer,Malekula Island,2014,72.0,Australia,55.0,Trinitario,Vanuatu,99000.0
1572,Sprungli (Felchlin),Alto Beni,2013,70.0,Switzerland,60.0,Criollo,Bolivia,105000.0
1573,SRSLY,Dominican Republic,2013,70.0,U.S.A.,60.0,Blend,Dominican Republic,105000.0
1574,SRSLY,Dominican Republic,2013,84.0,U.S.A.,45.0,Blend,Dominican Republic,94500.0
1575,Starchild,"Bolivar, Arriba",2015,70.0,U.S.A.,60.0,Forastero (Nacional),Ecuador,105000.0
1576,Starchild,Hispaniola,2015,70.0,U.S.A.,60.0,Blend,Domincan Republic,105000.0
1577,Starchild,Cacao Verapaz,2015,70.0,U.S.A.,60.0,Blend,Guatemala,105000.0
